Sol_EAR,Sag_EAR,Etiket
0.07800934989906629,0.22335530376275656,1
0.07981194008649484,0.22742882767957126,1
0.07485623724456719,0.23563569350952077,1
0.09556677954087985,0.22962114262291464,1
0.0924191437551361,0.0768076191505494,1
0.08029134792244062,0.04543348220033246,1
0.07568697549251989,0.05018131224935452,1
0.09239534812177941,0.0830809346594162,1
0.09136806835856374,0.09900358791658569,1
0.08919605193294768,0.15453712123211572,1
0.0867651645023672,0.18846399355213242,1
0.08175412067542157,0.19712896371958116,1
0.08487914835246253,0.21072408704240583,1
0.08115716936675442,0.21741996648556589,1
0.08555352445143255,0.2178077091871807,1
0.08761724289077738,0.21394321403459812,1
0.08871146559260897,0.219577073022871,1
0.09641564698466205,0.2287259839783043,1
0.09093853611736812,0.22850390047522928,1
0.08930447489788908,0.22702560413040193,1
0.08353169062877784,0.22902838327322933,1
0.0838050097913133,0.2294848491332364,1
0.09304017194812346,0.24068229006895667,1
0.08748971528144905,0.24302873601990937,1
0.0873619170490549,0.23621975600499157,1
0.08872025869863948,0.2350451067856496,1
0.09372996353095327,0.23431583539189368,1
0.09010915948818422,0.2310362645129462,1
0.08567292352983005,0.22818730222085187,1
0.0937293599691444,0.2336188107407564,1
0.08391976177991814,0.23424645836705818,1
0.09350670001859708,0.23754954709277898,1
0.08341253912524443,0.22728858174272418,1
0.08649955299292207,0.21682336920457362,1
0.08861853276140433,0.2185295069946187,1
0.09590023321160249,0.22073829461497926,1
0.09916119683776352,0.22739621278890537,1
0.09620438970816966,0.22497003873637608,1
0.08806634627287882,0.22522867114465295,1
0.09419032802890606,0.22493113015643612,1
0.0974233630693862,0.2264446775546931,1
0.10960815785743996,0.2256739100833342,1
0.10399395319902485,0.2233865585131337,1
0.10317194227213555,0.21665042381909486,1
0.10245180336456834,0.20620273684598725,1
0.1064866197309647,0.1971624220520008,1
0.08899286515358154,0.19767610702829613,1
0.09365289671181706,0.21220537159196734,1
0.09291358109417161,0.21426813979704087,1
0.10746795931092372,0.212905694692159,1
0.10272867573222523,0.2140705031317585,1
0.0981221286480616,0.2169492279653571,1
0.09975696711371379,0.21625634420653672,1
0.0900256479929154,0.22528867248421708,1
0.09809046516845715,0.22461568777370397,1
0.09841964270268472,0.22730024757845174,1
0.09803027318863645,0.21658090349711184,1
0.104787255096934,0.21404532512829363,1
0.09249009541567699,0.21568923887325706,1
0.09510796204437057,0.21903706777701046,1
0.09393418961772615,0.21867452820698552,1
0.09342804698570048,0.21780431495844846,1
0.0927255724353291,0.2190499437084007,1
0.09415268547841144,0.21890540108574938,1
0.09768815502425554,0.21858991012630608,1
0.09728279930719562,0.19864826340367656,1
0.09327687892885667,0.2073432970923811,1
0.08588751733021376,0.21837210631454876,1
0.10170576538614821,0.22907025088505695,1
0.08746440837916729,0.22733539523086305,1
0.08564619480912877,0.22742600356768114,1
0.0758699438345277,0.23122280873492815,1
0.08859910349692886,0.22007188765073965,1
0.09476632698574204,0.21515320367278415,1
0.094553729660413,0.2068617400683867,1
0.10183048519461241,0.21059721531408182,1
0.08738698829340583,0.20919314514844276,1
0.08677673158710086,0.22046285467087035,1
0.086153046356681,0.21769766041083052,1
0.09684163848227596,0.20663564896040112,1
0.10179807135904143,0.20548303826471068,1
0.09606943422156895,0.16996254157977156,1
0.09874780634537304,0.24571921927943025,1
0.12897789056905243,0.27331023348045,1
0.14222453915567693,0.28617747739710026,1
0.14341092174268935,0.2973303045746341,1
0.13741071414495618,0.30232590930115155,1
0.11352592645587514,0.3006094938885666,1
0.09457690802870157,0.28641404792064507,1
0.09196943315384694,0.23362568957123955,1
0.08183566377063754,0.2164901103803228,1
0.08447560979819857,0.220522777510293,1
0.08938526216559305,0.21875158999111566,1
0.09320939916772225,0.21523580955356725,1
0.10146395187018764,0.21772325407037332,1
0.09765044481574645,0.21799407696080156,1
0.09065535395831985,0.216832387406976,1
0.09010332960988628,0.20771366454343723,1
0.1129223339489505,0.11829866589239535,1
0.10325311748891168,0.047709434284585545,1
0.10084671461237317,0.03958772767898535,1
0.10070001361337087,0.08316213184984554,1
0.10056937894200443,0.09576561545934165,1
0.09326080370309803,0.15855574554801877,1
0.10095425524562299,0.17484471579185348,1
0.09102315780420696,0.18055964851815096,1
0.09314084978190289,0.18710874262549493,1
0.09430599087962799,0.19324576078128916,1
0.09183264514761257,0.20127460301850572,1
0.09816745321249115,0.20931845363497167,1
0.09638079474532069,0.21293045172761885,1
0.09473748606316904,0.210188448846158,1
0.08724526148079743,0.21725166027911877,1
0.08820271520900973,0.22232897919814978,1
0.08624614860118382,0.2221279628790455,1
0.08740309284618727,0.22477853286591282,1
0.08667835918766509,0.22395125915046632,1
0.08665594139694781,0.2259399536691211,1
0.08816465640529354,0.23225738480680405,1
0.08860128467483683,0.23385315552489885,1
0.0837691798769058,0.22959916285838877,1
0.0825986365739956,0.21698577761212168,1
0.07225568166678233,0.22546999819184146,1
0.07461879123637373,0.22524740992426356,1
0.0741147843332906,0.23605940445481588,1
